Conference,Player,Class,Pos,School,G,MP,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,PTS,TRB,AST,STL,BLK,PER,WS,BPM
SEC,Brandon Boston,FR,G,Kentucky,25,759,112,40,33,4,36,49,287,0.355,0.384,0.3,0.785,11.5,4.5,1.6,1.3,0.2,13.3,1.6,3.1
SEC,LaDamien Bradford,FR,G,Texas A&M,14,97,10,5,5,1,4,14,4,0.1,0.167,0,0.4,0.3,0.7,0.4,0.4,0.1,0.3,0,-4.1
SEC,Parker Braun,SO,F,Missouri,20,185,30,7,1,14,4,11,55,0.606,0.696,0.4,0.611,2.8,1.5,0.4,0.1,0.7,18.8,0.7,8.3
SEC,Keion Brooks,SO,F,Kentucky,16,377,108,26,10,13,30,44,165,0.441,0.496,0.214,0.795,10.3,6.8,1.6,0.6,0.8,19.7,1.2,4.9
SEC,Christian Brown,SO,F,Georgia,17,193,43,2,9,4,17,18,74,0.436,0.474,0.353,0.667,4.4,2.5,0.1,0.5,0.2,13.6,0.4,1.3
SEC,Clevon Brown,SR,F,Vanderbilt,17,326,49,5,11,15,16,32,57,0.489,0.645,0.188,0.5,3.4,2.9,0.3,0.6,0.9,8.7,0.4,0.6
SEC,Kobe Brown,SO,F,Missouri,26,554,162,22,15,10,34,72,209,0.471,0.602,0.25,0.544,8,6.2,0.8,0.6,0.4,16.6,1.6,3
SEC,Jordan Bruner,SR,F,Alabama,24,435,93,30,29,22,21,38,135,0.434,0.595,0.328,0.71,5.6,3.9,1.3,1.2,0.9,19.6,2,10.6
SEC,Keyshawn Bryant,JR,F,South Carolina,18,486,98,23,24,17,48,46,259,0.483,0.527,0.207,0.62,14.4,5.4,1.3,1.3,0.9,18.9,1,3.5
SEC,KJ Buffen,JR,F,Mississippi,26,593,118,38,23,16,40,71,219,0.497,0.511,0.389,0.667,8.4,4.5,1.5,0.9,0.6,18.8,2.4,4.9
SEC,Drew Buggs,SR,G,Missouri,26,355,31,49,11,4,23,30,48,0.314,0.387,0.2,0.522,1.8,1.2,1.9,0.4,0.2,6.3,0.2,0.3
SEC,Toumani Camara,SO,F,Georgia,25,711,193,39,30,28,61,76,319,0.486,0.553,0.263,0.621,12.8,7.7,1.6,1.2,1.1,19,2.2,3.6
SEC,Devan Cambridge,SO,G,Auburn,27,683,97,20,24,15,37,46,241,0.376,0.523,0.287,0.583,8.9,3.6,0.7,0.9,0.6,11.3,1.1,1.4
SEC,Brennan Canada,SO,F,Kentucky,2,3,0,0,1,0,2,0,0,,,,,0,0,0,0.5,0,-20.6,0,-11.7
SEC,Dylan Cardwell,FR,C,Auburn,27,409,98,13,12,17,41,57,103,0.705,0.7,1,0.571,3.8,3.6,0.5,0.4,0.6,13.5,0.8,1.1
SEC,Colin Castleton,JR,F,Florida,24,617,153,26,13,54,46,52,297,0.597,0.6,0,0.781,12.4,6.4,1.1,0.5,2.3,27.2,3.2,8.7
SEC,Jay Jay Chandler,SR,G,Texas A&M,17,345,43,17,11,0,24,35,139,0.338,0.479,0.264,0.84,8.2,2.5,1,0.6,0,10.3,0.5,-0.8
SEC,Terrence Clarke,FR,G,Kentucky,8,229,21,16,5,1,22,16,77,0.421,0.509,0.217,0.471,9.6,2.6,2,0.6,0.1,7.6,0.1,-0.8
SEC,Antavion Collum,SO,F,Mississippi,8,31,8,4,2,0,4,5,9,0.5,0.6,0.333,0,1.1,1,0.5,0.3,0,14.3,0.1,2.4
SEC,Jalen Cook,FR,G,Louisiana State,20,149,16,16,16,0,10,24,62,0.457,0.467,0.438,0.765,3.1,0.8,0.8,0.8,0,20.3,0.6,6.3
SEC,Preston Cook,JR,G,Auburn,9,17,4,2,1,0,3,2,2,0.2,0.25,0,,0.2,0.4,0.2,0.1,0,-3.5,-0.1,-10.5
SEC,Ford Cooper,SO,G,South Carolina,1,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.6
SEC,Sharife Cooper,FR,G,Auburn,12,397,51,97,12,3,50,32,242,0.391,0.465,0.228,0.825,20.2,4.3,8.1,1,0.3,22.9,1.7,4.3
SEC,Adam Cottrell,SO,G,Alabama,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1
SEC,Jermaine Couisnard,JR,G,South Carolina,17,459,51,54,22,2,44,33,171,0.302,0.314,0.289,0.58,10.1,3,3.2,1.3,0.1,8.6,0,-2
SEC,Austin Crowley,SO,G,Mississippi,27,314,41,18,11,3,21,30,65,0.366,0.463,0.233,0.75,2.4,1.5,0.7,0.4,0.1,6.4,0.4,-0.8
SEC,Davonte Davis,FR,G,Arkansas,30,715,134,64,35,5,48,70,254,0.476,0.495,0.154,0.756,8.5,4.5,2.1,1.2,0.2,15.2,2.3,4.4
SEC,Javian Davis-Fleming,SO,F,Mississippi State,29,339,96,15,10,5,29,58,76,0.418,0.521,0.158,0.395,2.6,3.3,0.5,0.3,0.2,8.8,0.4,-2.5
SEC,Darius Days,JR,F,Louisiana State,28,755,219,18,30,8,29,89,324,0.519,0.664,0.4,0.703,11.6,7.8,0.6,1.1,0.3,22.4,3.7,7
SEC,Hassan Diarra,FR,G,Texas A&M,18,352,37,30,19,2,38,33,105,0.35,0.386,0.304,0.633,5.8,2.1,1.7,1.1,0.1,8,0.2,-1.9
SEC,Dylan Disu,SO,F,Vanderbilt,17,537,157,23,19,21,36,47,255,0.492,0.56,0.369,0.736,15,9.2,1.4,1.1,1.2,23.8,2.3,6.3
SEC,Anthony Duruji,JR,F,Florida,25,549,109,14,14,11,31,59,152,0.438,0.5,0.263,0.483,6.1,4.4,0.6,0.6,0.4,10.7,1,0.9
SEC,Parker Edwards,SO,G,Louisiana State,5,14,4,0,0,0,0,1,0,0,0,0,,0,0.8,0,0,0,-6.1,0,-9.4
SEC,Brandon Egemo,FR,G,Louisiana State,2,3,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-0.7
SEC,Keon Ellis,JR,G,Alabama,32,560,129,34,35,14,34,65,175,0.504,0.6,0.389,0.723,5.5,4,1.1,1.1,0.4,17.3,2.4,8.1
SEC,Jaxon Etter,SO,G,Georgia,20,159,21,6,7,0,5,21,47,0.63,0.667,0.5,0.909,2.4,1.1,0.3,0.4,0,14.7,0.6,4
SEC,Maxwell Evans,SR,G,Vanderbilt,25,645,81,43,24,3,29,35,212,0.45,0.575,0.354,0.531,8.5,3.2,1.7,1,0.1,14.6,1.6,2.9
SEC,Tye Fagan,JR,G,Georgia,26,576,113,29,14,8,40,32,240,0.587,0.669,0.27,0.556,9.2,4.3,1.1,0.5,0.3,17.9,1.7,4.2
SEC,Savion Flagg,SR,G,Texas A&M,17,451,76,39,12,6,28,20,150,0.402,0.525,0.296,0.719,8.8,4.5,2.3,0.7,0.4,16.1,1.2,3.9
SEC,Allen Flanigan,SO,G,Auburn,27,821,149,78,24,5,89,62,385,0.455,0.565,0.338,0.776,14.3,5.5,2.9,0.9,0.2,17,2.5,3.7
SEC,Cam'Ron Fletcher,FR,F,Kentucky,9,59,15,3,5,0,3,10,15,0.538,0.667,0.25,0,1.7,1.7,0.3,0.6,0,14.8,0.2,6.3
SEC,Derek Fountain,FR,F,Mississippi State,19,374,57,17,9,9,23,30,102,0.482,0.568,0.385,0.636,5.4,3,0.9,0.5,0.5,12.4,0.9,3.3
SEC,Javon Franklin,JR,F,Auburn,23,124,37,4,3,11,9,8,29,0.379,0.429,0.25,0.5,1.3,1.6,0.2,0.1,0.5,13.6,0.2,2.2
SEC,Alanzo Frink,JR,F,South Carolina,3,56,11,0,0,1,4,5,10,0.444,0.571,0,0.5,3.3,3.7,0,0,0.3,3.9,0,-2.9
SEC,John Fulkerson,SR,F,Tennessee,25,660,138,42,13,15,33,48,237,0.527,0.536,0,0.747,9.5,5.5,1.7,0.5,0.6,18.2,2.9,5.5
SEC,Davonte Gaines,SO,G,Tennessee,19,68,14,2,6,4,3,10,14,0.222,0.333,0,0.5,0.7,0.7,0.1,0.3,0.2,11.9,0.2,3.8
SEC,Eric Gaines,FR,G,Louisiana State,29,389,42,35,30,6,36,48,73,0.222,0.25,0.172,0.727,2.5,1.4,1.2,1,0.2,6,0,-0.3
SEC,Andersson Garcia,FR,G,Mississippi State,11,36,12,4,4,1,3,2,25,0.611,0.643,0.5,0.25,2.3,1.1,0.4,0.4,0.1,46.1,0.3,24.5
SEC,Andrew Garcia,SR,G,Georgia,26,443,103,14,15,7,42,67,225,0.541,0.556,0.167,0.771,8.7,4,0.5,0.6,0.3,19.8,1.5,2.1
SEC,Juwan Gary,FR,F,Alabama,30,283,85,5,14,12,13,40,115,0.539,0.588,0.111,0.529,3.8,2.8,0.2,0.5,0.4,21.5,1.3,5.9
SEC,Kent Gilbert,FR,G,Tennessee,1,3,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-5.4
SEC,Ques Glover,SO,G,Florida,20,168,16,13,11,0,20,22,49,0.391,0.441,0.25,0.909,2.5,0.8,0.7,0.6,0,7.7,0.1,-1.6
SEC,Andre Gordon,SO,G,Texas A&M,18,501,44,49,18,2,38,17,150,0.359,0.396,0.306,0.7,8.3,2.4,2.7,1,0.1,10.1,0.6,-0.5
SEC,Josh Gray,FR,C,Louisiana State,10,33,12,0,0,1,2,7,8,0.5,0.5,,0.286,0.8,1.2,0,0,0.1,9.5,0,-5.5
SEC,Mike Green,SO,G,South Carolina,5,16,0,0,2,0,3,0,0,0,0,0,,0,0,0,0.4,0,-19.4,-0.1,-16.9
SEC,Trae Hannibal,SO,G,South Carolina,20,332,64,40,20,1,42,36,119,0.438,0.421,0.538,0.85,6,3.2,2,1,0.1,14.8,0.6,2
SEC,D.J. Harvey,JR,G,Vanderbilt,23,450,64,11,11,4,27,44,146,0.389,0.418,0.368,0.889,6.3,2.8,0.5,0.5,0.2,9.8,0.6,-1
SEC,Delaney Heard,FR,G,Alabama,2,3,1,0,0,0,0,1,0,0,0,,,0,0.5,0,0,0,-14.5,0,-20.1
SEC,Hayden Hefner,FR,G,Texas A&M,15,178,15,8,3,0,5,18,31,0.323,0.4,0.308,0.75,2.1,1,0.5,0.2,0,5,0.2,-3.2
SEC,Ethan Henderson,JR,F,Arkansas,18,110,23,2,0,12,3,13,21,0.714,0.714,,0.25,1.2,1.3,0.1,0,0.7,15.1,0.4,5.1
SEC,P.J. Horne,SR,F,Georgia,26,738,88,12,17,6,14,63,222,0.448,0.646,0.371,0.786,8.5,3.4,0.5,0.7,0.2,12.4,2,3.6
SEC,Sammy Hunter,SO,F,Mississippi,25,197,35,9,3,5,12,27,56,0.476,0.583,0.333,0.625,2.2,1.4,0.4,0.1,0.2,12.8,0.6,2.3
SEC,Aundre Hyatt,JR,F,Louisiana State,24,383,75,11,7,7,9,25,100,0.447,0.56,0.286,0.737,4.2,3.1,0.5,0.3,0.3,14.1,1,4
SEC,Abayomi Iyiola,JR,F,Arkansas,1,1,1,0,0,0,0,0,0,,,,,0,1,0,0,0,15,0,8.1
SEC,Isaiah Jackson,FR,F,Kentucky,25,519,165,18,19,65,38,75,211,0.54,0.548,0,0.7,8.4,6.6,0.7,0.8,2.6,25.3,2.4,8.3
SEC,Quenton Jackson,SR,G,Texas A&M,18,422,43,30,22,3,44,37,188,0.474,0.519,0.411,0.736,10.4,2.4,1.7,1.2,0.2,17.3,1.2,3.4
SEC,Vance Jackson,SR,F,Arkansas,26,302,53,18,8,2,13,22,99,0.358,0.367,0.354,0.571,3.8,2,0.7,0.3,0.1,11.6,0.8,2.1
SEC,Josiah-Jordan James,SO,G,Tennessee,25,674,162,51,36,25,30,55,201,0.39,0.477,0.308,0.778,8,6.5,2,1.4,1,18.4,2.9,8.7
SEC,Brock Jancek,JR,F,Tennessee,1,3,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-4.7
SEC,Jason Jitoboh,SO,C,Florida,12,44,7,0,1,1,2,9,11,0.556,0.556,,0.5,0.9,0.6,0,0.1,0.1,8.6,0.1,-1.1
SEC,Britton Johnson,JR,G,Alabama,12,18,3,1,0,0,0,5,6,0.4,,0.4,,0.5,0.3,0.1,0,0,11.8,0.1,1.9
SEC,Jalen Johnson,SR,F,Mississippi State,24,394,41,9,8,4,14,18,125,0.386,0.412,0.373,0.71,5.2,1.7,0.4,0.3,0.2,11.9,1.1,2.7
SEC,Jamal Johnson,JR,G,Auburn,27,690,67,36,22,4,25,56,254,0.36,0.358,0.361,0.731,9.4,2.5,1.3,0.8,0.1,12.3,1.7,3
SEC,K.D. Johnson,FR,G,Georgia,16,360,44,19,29,3,34,45,216,0.422,0.444,0.387,0.615,13.5,2.8,1.2,1.8,0.2,19,1.1,4.8
SEC,Keon Johnson,FR,G,Tennessee,27,688,95,67,30,12,71,64,306,0.449,0.492,0.271,0.703,11.3,3.5,2.5,1.1,0.4,16.3,2.1,4.1
SEC,Keyontae Johnson,JR,F,Florida,4,81,18,5,4,0,11,6,64,0.641,0.688,0.429,0.786,16,4.5,1.3,1,0,33.9,0.5,10.3
SEC,Jarkel Joiner,JR,G,Mississippi,28,858,73,47,30,4,44,44,335,0.39,0.444,0.261,0.845,12,2.6,1.7,1.1,0.1,13.8,2.6,2.5
SEC,Herb Jones,SR,F,Alabama,33,900,217,108,57,37,93,94,370,0.446,0.47,0.351,0.713,11.2,6.6,3.3,1.7,1.1,20.6,3.9,8.7
SEC,Tyrell Jones,SO,G,Auburn,7,79,9,8,4,1,14,9,23,0.25,0.273,0.231,0.667,3.3,1.3,1.1,0.6,0.1,0.8,-0.1,-7.3
SEC,Andrew Junkin,SO,F,Mississippi State,4,12,0,0,0,1,1,2,4,1,1,,,1,0,0,0,0.3,13.6,0,0.2
SEC,Justin Kier,SR,G,Georgia,25,775,92,60,43,2,61,46,238,0.394,0.423,0.366,0.75,9.5,3.7,2.4,1.7,0.1,11.1,1.4,2.2
SEC,Brandon Kimble,SR,F,Arkansas,4,5,1,0,0,0,1,0,0,,,,,0,0.3,0,0,0,-8.5,0,-11.1
SEC,Alex Klatsky,FR,G,Florida,4,6,0,0,1,0,0,0,0,0,,0,,0,0,0,0.3,0,-4.9,0,-16.9
SEC,Niels Lane,FR,G,Florida,14,81,10,4,2,1,0,6,15,0.263,0.417,0,0.833,1.1,0.7,0.3,0.1,0.1,7.4,0.1,0.5
SEC,Tyrin Lawrence,FR,G,Vanderbilt,7,90,16,9,4,0,5,5,20,0.5,0.75,0,0.667,2.9,2.3,1.3,0.6,0,14.1,0.2,1.1
SEC,A.J. Lawson,JR,G,South Carolina,21,658,86,26,32,3,32,37,349,0.394,0.45,0.351,0.7,16.6,4.1,1.2,1.5,0.1,17.9,1.9,5.5
SEC,Josh LeBlanc,JR,F,Louisiana State,25,418,111,14,25,18,9,66,80,0.667,0.667,,0.348,3.2,4.4,0.6,1,0.7,17.3,1.6,6.5
SEC,Chandler Leopard,SO,G,Auburn,3,5,1,0,0,0,0,0,3,0.5,,0.5,,1,0.3,0,0,0,31,0,15
SEC,Wildens Leveque,SO,F,South Carolina,21,389,101,11,9,13,24,60,129,0.584,0.584,,0.641,6.1,4.8,0.5,0.4,0.6,16.3,1,1.1
SEC,Scottie Lewis,SO,G,Florida,21,538,65,31,33,22,39,52,165,0.445,0.512,0.318,0.673,7.9,3.1,1.5,1.6,1,14.5,1.4,5.8
SEC,Noah Locke,JR,G,Florida,25,726,60,17,16,5,27,37,266,0.425,0.463,0.404,0.778,10.6,2.4,0.7,0.6,0.2,13.1,2,3.9
SEC,Chase Maasdorp,SO,G,Auburn,3,4,2,1,0,0,0,0,2,1,1,,,0.7,0.7,0.3,0,0,41.6,0,24.3
SEC,Tre Mann,SO,G,Florida,24,777,135,83,33,3,68,57,385,0.459,0.494,0.402,0.831,16,5.6,3.5,1.4,0.1,21.1,3.3,7
SEC,Charles Manning,SR,G,Louisiana State,6,109,18,5,3,1,4,8,25,0.414,0.522,0,1,4.2,3,0.8,0.5,0.2,9.6,0.1,0
SEC,Kevin Marfo,SR,F,Texas A&M,17,217,63,5,11,6,15,26,45,0.464,0.481,0,0.704,2.6,3.7,0.3,0.6,0.4,14.6,0.6,0.7
SEC,Cameron Matthews,FR,F,Mississippi State,31,526,86,38,25,8,34,53,83,0.44,0.531,0.269,0.313,2.7,2.8,1.2,0.8,0.3,9.7,0.9,2.9
SEC,Jack May,FR,G,Florida,3,3,1,0,0,0,0,1,0,,,,,0,0.3,0,0,0,-0.3,0,-5.9
SEC,Issac McBride,FR,G,Vanderbilt,21,261,23,15,10,2,12,18,99,0.349,0.313,0.358,0.895,4.7,1.1,0.7,0.5,0.1,13.7,0.7,2.7
SEC,John McBride,SO,G,Mississippi,4,7,2,0,0,0,0,0,1,0,0,,0.5,0.3,0.5,0,0,0,0.5,0,-11.5
SEC,Jalyn McCreary,SO,F,South Carolina,17,225,43,5,8,18,16,47,87,0.487,0.493,0,0.591,5.1,2.5,0.3,0.5,1.1,15.1,0.4,0.9
SEC,Luke McGhee,JR,F,Texas A&M,10,78,12,1,3,4,1,11,7,0.6,0.6,,0.5,0.7,1.2,0.1,0.3,0.4,10.5,0.2,1
SEC,Tyron McMillan,SO,F,Georgia,20,136,26,1,4,1,10,18,38,0.464,0.5,0,0.706,1.9,1.3,0.1,0.2,0.1,8.2,0.2,-4.4
SEC,Darius Miles,FR,F,Alabama,17,73,15,4,3,4,15,8,38,0.414,0.556,0.35,0.875,2.2,0.9,0.2,0.2,0.2,13.7,0.1,0.3
SEC,Emanuel Miller,SO,F,Texas A&M,17,538,140,24,14,2,46,35,276,0.571,0.592,0,0.817,16.2,8.2,1.4,0.8,0.1,25.4,2.6,5.5
SEC,Quentin Millora-Brown,SO,F,Vanderbilt,19,256,60,12,3,5,12,30,58,0.703,0.703,,0.353,3.1,3.2,0.6,0.2,0.3,14.6,0.7,0.4
SEC,Justin Minaya,SR,F,South Carolina,20,603,126,35,14,15,21,38,139,0.384,0.554,0.233,0.615,7,6.3,1.8,0.7,0.8,12.1,1,2.3
SEC,Tre-Vaughn Minott,,C,South Carolina,8,72,19,0,0,4,3,9,20,0.556,0.556,,0,2.5,2.4,0,0,0.5,13.1,0.1,-1.1
SEC,Davion Mintz,SR,G,Kentucky,25,769,79,78,25,5,47,49,288,0.397,0.426,0.378,0.656,11.5,3.2,3.1,1,0.2,15,2.2,5.3
SEC,Iverson Molinar,SO,G,Mississippi State,30,979,112,69,27,3,66,54,500,0.478,0.493,0.436,0.804,16.7,3.7,2.3,0.9,0.1,20,4,5
SEC,Keondre Montgomery,FR,G,Mississippi State,6,20,2,3,1,0,1,1,9,0.286,0.3,0.25,,1.5,0.3,0.5,0.2,0,9.7,0,-8
SEC,Moses Moody,FR,G,Arkansas,32,1082,184,51,33,21,52,74,539,0.427,0.478,0.358,0.812,16.8,5.8,1.6,1,0.7,20.4,5.2,7.4
SEC,Chris Moore,FR,F,Auburn,25,282,51,12,8,6,18,28,71,0.563,0.636,0.4,0.579,2.8,2,0.5,0.3,0.2,13.1,0.6,2.1
SEC,Bryson Morehead,FR,F,Arkansas,3,2,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,-21.2,0,-29
SEC,Reggie Morris,FR,G,Mississippi State,5,12,1,1,0,0,1,1,0,0,,0,,0,0.2,0.2,0,0,-9.8,0,-15.6
SEC,T.J. Moss,JR,G,South Carolina,18,331,21,43,18,1,31,32,78,0.333,0.35,0.317,0.786,4.3,1.2,2.4,1,0.1,7.4,0.1,-1.1
SEC,Matthew Murrell,FR,G,Mississippi,28,482,56,22,13,8,39,29,118,0.323,0.333,0.311,0.556,4.2,2,0.8,0.5,0.3,5.7,0.3,-0.7
SEC,Jonathan Ned,JR,F,Georgia,14,93,19,2,2,3,6,5,23,0.375,0.444,0.333,,1.6,1.4,0.1,0.1,0.2,8.8,0.1,0.5
SEC,Nathan Nelson,JR,F,South Carolina,15,113,8,2,5,0,3,9,26,0.643,0.5,0.75,0.667,1.7,0.5,0.1,0.3,0,11.5,0.3,3.5
SEC,Olivier Nkamhoua,SO,F,Tennessee,24,171,32,4,6,6,6,25,56,0.565,0.565,,0.444,2.3,1.3,0.2,0.3,0.3,16,0.6,2.8
SEC,JD Notae,JR,G,Arkansas,32,722,100,61,46,11,66,47,410,0.382,0.426,0.335,0.76,12.8,3.1,1.9,1.4,0.3,19.2,2.7,6.2
SEC,Shareef O'Neal,SO,F,Louisiana State,10,145,44,0,5,5,4,22,28,0.375,0.538,0.182,0.5,2.8,4.4,0,0.5,0.5,11.1,0.3,-0.7
SEC,Ejike Obinna,SR,F,Vanderbilt,19,152,36,0,1,0,9,14,36,0.467,0.5,0,0.8,1.9,1.9,0,0.1,0,8.5,0.2,-4.7
SEC,Emeka Obukwelu,SR,F,Arkansas,5,10,1,1,0,0,0,0,0,0,,0,,0,0.2,0.2,0,0,1.1,0,-2.1
SEC,Akeem Odusipe,FR,F,Vanderbilt,11,46,13,2,0,1,5,10,6,0.429,0.429,,0,0.5,1.2,0.2,0,0.1,3.8,0,-9.7
SEC,Osayi Osifo,JR,F,Florida,20,199,52,7,3,1,16,38,38,0.556,0.556,,0.471,1.9,2.6,0.4,0.2,0.1,8.4,0.4,-1.1
SEC,Omar Payne,SO,F,Florida,24,377,76,9,10,29,14,58,90,0.75,0.75,,0.571,3.8,3.2,0.4,0.4,1.2,17.2,1.4,5.8
SEC,Zan Payne,SO,G,Kentucky,2,4,2,0,0,0,0,0,2,0.5,0.5,,,1,1,0,0,0,29.9,0,6.3
SEC,Drew Pember,SO,F,Tennessee,10,28,3,4,2,1,2,3,2,0.111,0.2,0,,0.2,0.3,0.4,0.2,0.1,-1.1,0,-5.3
SEC,Bryan Penn-Johnson,JR,C,Louisiana State,5,17,3,1,0,0,4,4,2,1,1,,,0.4,0.6,0.2,0,0,-5.1,0,-10.9
SEC,John Petty,SR,G,Alabama,32,1002,165,61,41,18,62,69,402,0.42,0.504,0.37,0.734,12.6,5.2,1.9,1.3,0.6,15.9,3.7,6.8
SEC,Javon Pickett,JR,G,Missouri,26,460,61,22,4,4,25,50,160,0.504,0.536,0.36,0.867,6.2,2.3,0.8,0.2,0.2,12.2,1,1.2
SEC,Xavier Pinson,JR,G,Missouri,26,665,71,76,28,0,75,49,354,0.386,0.426,0.336,0.837,13.6,2.7,2.9,1.1,0,17,1.6,3.5
SEC,Scotty Pippen,SO,G,Vanderbilt,22,700,63,107,39,4,84,54,457,0.428,0.47,0.358,0.85,20.8,2.9,4.9,1.8,0.2,26.1,3.3,7.5
SEC,Uros Plavsic,SO,C,Tennessee,16,71,17,5,1,3,2,5,18,0.467,0.467,,0.4,1.1,1.1,0.3,0.1,0.2,17,0.3,2.8
SEC,Yves Pons,SR,F,Tennessee,26,740,137,19,17,47,27,55,227,0.466,0.557,0.274,0.789,8.7,5.3,0.7,0.7,1.8,16.1,2.7,5.5
SEC,Quinten Post,SO,F,Mississippi State,31,269,64,12,8,15,24,38,86,0.415,0.571,0.25,0.571,2.8,2.1,0.4,0.3,0.5,13.5,0.6,1.1
SEC,Justin Powell,FR,G,Auburn,10,276,61,47,9,0,26,11,117,0.429,0.415,0.442,0.765,11.7,6.1,4.7,0.9,0,20.1,1.1,6.2
SEC,Joshua Primo,FR,G,Alabama,30,674,101,25,17,9,41,50,244,0.431,0.5,0.381,0.75,8.1,3.4,0.8,0.6,0.3,13.2,2.1,3.7
SEC,Jaden Quinerly,FR,G,Alabama,1,1,0,0,0,0,0,1,2,1,1,,,2,0,0,0,0,81.2,0,22.2
SEC,Jahvon Quinerly,SO,G,Alabama,30,750,65,96,19,1,69,59,387,0.478,0.508,0.433,0.689,12.9,2.2,3.2,0.6,0,18.1,3,5.5
SEC,Alex Reese,SR,F,Alabama,33,500,102,20,16,16,18,45,179,0.369,0.564,0.282,0.706,5.4,3.1,0.6,0.5,0.5,13.9,1.6,5.1
SEC,Isaiah Rice,SR,G,Vanderbilt,8,21,0,1,0,0,0,1,0,0,0,0,,0,0,0.1,0,0,-3.2,0,-7.5
SEC,Jaxson Robinson,FR,G,Texas A&M,14,137,15,4,3,1,5,10,30,0.355,1,0.286,0,2.1,1.1,0.3,0.2,0.1,7.4,0.2,0.1
SEC,Khalen Robinson,FR,G,Arkansas,11,92,10,11,3,1,6,16,29,0.429,0.444,0.417,0.75,2.6,0.9,1,0.3,0.1,11.9,0.3,-0.5
SEC,Shon Robinson,FR,F,Mississippi,6,19,5,0,0,1,0,1,8,0.3,0.5,0,0.4,1.3,0.8,0,0,0.2,12.8,0,-9.9
SEC,Luis Rodriguez,SO,G,Mississippi,28,743,176,55,45,16,43,83,213,0.454,0.523,0.333,0.63,7.6,6.3,2,1.6,0.6,17.5,3,7.2
SEC,James Rojas,JR,F,Alabama,30,333,78,11,16,6,30,60,86,0.35,0.407,0.231,0.667,2.9,2.6,0.4,0.5,0.2,7.4,0.6,-0.5
SEC,Justin Rumph,JR,G,Mississippi State,1,1,1,0,0,0,0,0,3,1,,1,,3,1,0,0,0,188.3,0.1,121.5
SEC,Samson Ruzhentsev,FR,F,Florida,20,147,14,2,1,1,9,12,40,0.341,0.462,0.286,0.8,2,0.7,0.1,0.1,0.1,5.4,0.1,-1.6
SEC,Olivier Sarr,SR,C,Kentucky,25,627,130,32,10,30,51,77,270,0.47,0.474,0.444,0.791,10.8,5.2,1.3,0.4,1.2,18.5,2.1,4.7
SEC,Jaden Shackelford,SO,G,Alabama,33,968,125,65,28,2,50,50,461,0.41,0.474,0.342,0.756,14,3.8,2,0.8,0.1,16.8,3.8,5.6
SEC,Devontae Shuler,SR,G,Mississippi,27,886,82,90,43,3,65,38,412,0.409,0.46,0.34,0.766,15.3,3,3.3,1.6,0.1,18.2,3.3,5.8
SEC,Desi Sills,JR,G,Arkansas,32,662,87,51,33,6,34,52,239,0.43,0.519,0.318,0.676,7.5,2.7,1.6,1,0.2,15,2.3,4.3
SEC,Javonte Smart,JR,G,Louisiana State,28,997,103,111,35,3,73,46,448,0.46,0.517,0.402,0.857,16,3.7,4,1.3,0.1,18.6,3.3,5.6
SEC,Deivon Smith,FR,G,Mississippi State,33,744,119,97,29,9,56,52,173,0.339,0.371,0.279,0.615,5.2,3.6,2.9,0.9,0.3,10.1,1.2,0.9
SEC,Dru Smith,SR,G,Missouri,26,886,90,99,54,9,62,83,372,0.442,0.473,0.398,0.833,14.3,3.5,3.8,2.1,0.3,18.8,3.2,7.3
SEC,Justin Smith,SR,F,Arkansas,28,896,203,49,34,18,51,62,381,0.545,0.572,0.217,0.63,13.6,7.3,1.8,1.2,0.6,20.7,3.9,6.5
SEC,Mark Smith,SR,G,Missouri,26,769,84,26,25,4,39,62,252,0.372,0.455,0.315,0.765,9.7,3.2,1,1,0.2,10.6,1.4,2.3
SEC,Mitchell Smith,SR,F,Missouri,26,534,129,19,11,12,18,65,117,0.418,0.574,0.25,0.882,4.5,5,0.7,0.4,0.5,12.4,1.5,4.1
SEC,Tolu Smith,SO,F,Mississippi State,30,922,254,36,17,20,68,78,377,0.569,0.569,,0.589,12.6,8.5,1.2,0.6,0.7,20.8,3.6,3.7
SEC,Jaden Springer,FR,G,Tennessee,25,648,88,73,30,11,60,51,313,0.467,0.475,0.435,0.81,12.5,3.5,2.9,1.2,0.4,20.9,2.9,6.9
SEC,Isaac Stansbury,SO,G,Mississippi State,2,3,0,1,2,0,1,0,0,,,,,0,0,0.5,1,0,35.5,0,38.2
SEC,Mikal Starks,JR,G,Georgia,18,101,13,12,5,0,3,17,4,0.2,0.2,,,0.2,0.7,0.7,0.3,0,4.2,0.1,-0.9
SEC,D.J. Stewart,SO,G,Mississippi State,33,1155,111,102,46,6,102,50,528,0.41,0.442,0.344,0.806,16,3.4,3.1,1.4,0.2,16.1,3.3,2.8
