Conference,Player,Class,Pos,School,G,MP,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,PTS,TRB,AST,STL,BLK,PER,WS,BPM
Big-East,Greg Williams,SO,G,St. John's (NY),31,724,90,60,42,9,32,51,177,0.401,0.441,0.344,0.659,5.7,2.9,1.9,1.4,0.3,12.4,1.7,3
Big-East,Malcolm Wilson,,C,Georgetown,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Big-East,Jalen Windham,FR,G,Creighton,16,105,13,3,5,0,8,4,42,0.366,0.533,0.269,0.833,2.6,0.8,0.2,0.3,0,10.9,0.1,-5.2
Big-East,Pantelis Xidias,JR,G,DePaul,4,5,0,0,0,0,1,0,0,,,,,0,0,0,0,0,-12.1,0,-4.3
Big-East,Kalif Young,SR,F,Providence,31,616,153,28,20,19,17,84,156,0.52,0.521,0.5,0.551,5,4.9,0.9,0.6,0.6,16.3,2.3,4.2
Big-East,Omer Yurtseven,SR,C,Georgetown,26,709,256,31,12,38,59,73,403,0.534,0.549,0.214,0.753,15.5,9.8,1.2,0.5,1.5,27.2,3.1,5.5
Big-East,Marcus Zegarowski,SO,G,Creighton,31,1073,117,156,34,3,80,61,500,0.488,0.546,0.424,0.763,16.1,3.8,5,1.1,0.1,20.7,4.4,6.4
Big-East,Nic Zeil,FR,F,Creighton,15,46,9,0,1,1,2,6,8,0.1,0.143,0,0.75,0.5,0.6,0,0.1,0.1,2,0,-6.5
Pac-12,Quinton Adlesh,SR,G,Southern California,29,344,28,18,13,2,17,27,55,0.283,0.077,0.34,0.833,1.9,1,0.6,0.4,0.1,5,0.4,0.4
Pac-12,Max Agbonkpolo,FR,F,Southern California,24,176,27,7,4,3,8,12,61,0.317,0.3,0.333,0.769,2.5,1.1,0.3,0.2,0.1,10.8,0.4,1.7
Pac-12,Prince Ali,SR,G,UCLA,26,485,60,25,23,6,29,42,178,0.38,0.444,0.271,0.712,6.8,2.3,1,0.9,0.2,13.9,1.1,1.8
Pac-12,Andre Allen,JR,F,Arizona State,4,13,4,0,0,0,0,2,0,,,,,0,1,0,0,0,2.2,0,-3.4
Pac-12,Timmy Allen,SO,F,Utah,31,1103,225,92,38,5,95,70,537,0.441,0.463,0.211,0.722,17.3,7.3,3,1.2,0.2,19,3.2,2.3
Pac-12,Logan Alters,FR,G,California,2,3,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-6.3
Pac-12,Ethan Anderson,FR,G,Southern California,31,770,88,131,25,8,77,70,171,0.378,0.378,0.378,0.55,5.5,2.8,4.2,0.8,0.3,9.3,1.2,-0.1
Pac-12,Grant Anticevich,JR,F,California,32,985,179,40,11,11,56,80,265,0.402,0.419,0.366,0.735,8.3,5.6,1.3,0.3,0.3,9.9,1,0
Pac-12,Paris Austin,SR,G,California,32,887,87,79,31,2,73,60,301,0.391,0.409,0.217,0.841,9.4,2.7,2.5,1,0.1,13.1,1.3,0
Pac-12,Jemarl Baker,SO,G,Arizona,32,620,75,73,23,5,23,53,183,0.362,0.389,0.343,0.826,5.7,2.3,2.3,0.7,0.2,13.5,2.1,5.5
Pac-12,Eli Ballstaedt,FR,G,Utah,12,75,8,5,2,0,2,11,21,0.304,0,0.333,,1.8,0.7,0.4,0.2,0,8.6,0.1,-2.4
Pac-12,Quin Barnard,SR,G,Washington,5,8,0,2,0,0,0,1,2,,,,1,0.4,0,0.4,0,0,22.1,0.1,6.5
Pac-12,Isaac Barnes,,F,Oregon State,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Pac-12,Evan Battey,SO,F,Colorado,32,792,188,32,17,11,39,93,285,0.526,0.542,0.353,0.694,8.9,5.9,1,0.5,0.3,18.8,3.6,4.1
Pac-12,Riley Battin,SO,F,Utah,31,798,143,40,14,3,31,43,241,0.418,0.524,0.33,0.72,7.8,4.6,1.3,0.5,0.1,14.1,2.2,2.9
Pac-12,Raequan Battle,FR,F,Washington,20,226,28,6,12,1,8,18,97,0.33,0.714,0.265,0.786,4.9,1.4,0.3,0.6,0.1,14.4,0.6,4.3
Pac-12,Daniel Begovich,JR,G,Stanford,2,2,1,0,0,0,0,0,0,,,,,0,0.5,0,0,0,23.3,0,12.4
Pac-12,Neal Begovich,FR,F,Stanford,2,3,0,0,0,0,1,1,0,,,,,0,0,0,0,0,-27,0,-24.6
Pac-12,Jules Bernard,SO,G,UCLA,30,485,79,19,16,7,34,46,165,0.39,0.447,0.317,0.784,5.5,2.6,0.6,0.5,0.2,12.8,1.1,2.2
Pac-12,Sam Beskind,FR,G,Stanford,14,30,3,1,0,1,1,4,3,0.333,,0.333,,0.2,0.2,0.1,0,0.1,2.7,0,-1.4
Pac-12,Jamal Bey,SO,G,Washington,32,777,80,36,48,9,38,52,181,0.37,0.47,0.254,0.742,5.7,2.5,1.1,1.5,0.3,10.7,1.7,3
Pac-12,Tyler Bey,JR,G,Colorado,31,898,280,46,48,36,75,59,429,0.53,0.545,0.419,0.743,13.8,9,1.5,1.5,1.2,26.7,5.1,10.1
Pac-12,Isaac Bonton,JR,G,Washington State,28,918,103,112,33,6,102,60,428,0.34,0.362,0.307,0.833,15.3,3.7,4,1.2,0.2,12.9,1.3,-0.1
Pac-12,Matt Bradley,SO,G,California,32,1062,158,49,15,7,75,89,559,0.437,0.475,0.384,0.868,17.5,4.9,1.5,0.5,0.2,20.4,3.6,5.9
Pac-12,Jaxon Brenchley,FR,G,Utah,31,564,73,24,17,3,8,21,130,0.353,0.323,0.364,0.7,4.2,2.4,0.8,0.5,0.1,11.4,1.3,3.2
Pac-12,Joel Brown,FR,G,California,32,609,63,56,14,4,34,59,78,0.341,0.356,0.308,0.4,2.4,2,1.8,0.4,0.1,4.8,0.1,-2.1
Pac-12,Micah Burno,FR,G,Arizona State,5,6,0,0,1,0,1,1,0,,,,,0,0,0,0.2,0,-2.8,0,-4.8
Pac-12,Tyger Campbell,FR,G,UCLA,31,931,74,156,26,0,56,62,256,0.358,0.412,0.267,0.674,8.3,2.4,5,0.8,0,12.7,2,0.8
Pac-12,Marvin Cannon,JR,F,Washington State,21,299,50,9,5,6,8,30,79,0.365,0.485,0.233,0.765,3.8,2.4,0.4,0.2,0.3,12.1,0.8,0.9
Pac-12,Branden Carlson,FR,C,Utah,30,628,117,23,10,43,40,64,211,0.549,0.576,0.231,0.622,7,3.9,0.8,0.3,1.4,16.9,1.7,2.7
Pac-12,Nahziah Carter,JR,G,Washington,32,992,158,48,46,25,77,95,389,0.433,0.473,0.366,0.617,12.2,4.9,1.5,1.4,0.8,14.8,2.6,3.7
Pac-12,Taeshon Cherry,SO,F,Arizona State,25,470,84,12,14,12,17,81,115,0.352,0.5,0.227,0.609,4.6,3.4,0.5,0.6,0.5,8.4,0.9,-0.3
Pac-12,Caleb Christopher,FR,G,Arizona State,9,29,3,0,1,0,3,3,6,0.143,0,0.5,0.75,0.7,0.3,0,0.1,0,-1.8,0,-9.8
Pac-12,Jason Crandall,SR,G,Washington,5,5,1,0,3,0,0,1,4,0.667,0.667,,,0.8,0.2,0,0.6,0,75.2,0.1,56.8
Pac-12,Oscar Da Silva,JR,F,Stanford,31,888,197,48,35,26,80,86,488,0.57,0.606,0.317,0.771,15.7,6.4,1.5,1.1,0.8,25.9,5,8
Pac-12,Maddox Daniels,JR,G,Colorado,31,409,39,22,6,1,26,30,99,0.382,0.381,0.382,0.417,3.2,1.3,0.7,0.2,0,6.8,0.7,0.2
Pac-12,N'Faly Dante,FR,C,Oregon,12,163,33,7,11,7,11,30,70,0.627,0.627,,0.4,5.8,2.8,0.6,0.9,0.6,23.2,0.7,4.4
Pac-12,Payton Dastrup,JR,F,Oregon State,17,95,22,5,3,0,4,9,34,0.419,0.458,0.286,1,2,1.3,0.3,0.2,0,15.7,0.3,-1.5
Pac-12,Daejon Davis,JR,G,Stanford,32,1051,103,117,55,12,84,74,282,0.411,0.455,0.322,0.633,8.8,3.2,3.7,1.7,0.4,11.5,2.5,2.8
Pac-12,Jaiden Delaire,SO,F,Stanford,31,522,74,14,14,12,36,48,190,0.477,0.521,0.286,0.69,6.1,2.4,0.5,0.5,0.4,13.3,1.5,0.7
Pac-12,Armani Dodson,SR,G,UCLA,3,5,4,0,0,0,0,1,2,1,1,,,0.7,1.3,0,0,0,38.1,0,9.6
Pac-12,Jakub Dombek,FR,F,Colorado,4,6,3,2,1,0,0,1,3,0.25,0,0.5,,0.8,0.8,0.5,0.3,0,34.8,0.1,15.3
Pac-12,Devonaire Doutrive,SO,G,Arizona,3,51,10,4,1,1,1,2,19,0.429,0.455,0.333,0.75,6.3,3.3,1.3,0.3,0.3,20,0.3,8.4
Pac-12,Chris Duarte,JR,G,Oregon,28,844,157,46,47,15,43,46,361,0.414,0.482,0.336,0.795,12.9,5.6,1.6,1.7,0.5,21.1,3.5,8.1
Pac-12,Rob Edwards,SR,G,Arizona State,31,885,112,21,33,2,57,69,359,0.379,0.407,0.363,0.754,11.6,3.6,0.7,1.1,0.1,12.4,2.1,2.4
Pac-12,CJ Elleby,SO,F,Washington State,32,1068,251,60,56,26,69,94,589,0.396,0.439,0.339,0.823,18.4,7.8,1.9,1.8,0.8,22.5,4.5,7.6
Pac-12,Benan Ersek,SO,G,Colorado,2,3,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-0.5
Pac-12,Jules Erving,JR,F,California,2,4,1,0,0,0,0,0,0,,,,,0,0.5,0,0,0,4.3,0,-0.1
Pac-12,Kyle Feit,SO,G,Arizona State,6,11,2,0,0,0,1,0,8,0.4,1,0.25,0.75,1.3,0.3,0,0,0,22.4,0,1.2
Pac-12,Keenan Fitzmorris,FR,C,Stanford,12,24,6,0,0,0,5,7,6,0.273,0.429,0,0,0.5,0.5,0,0,0,-13.7,-0.1,-31.4
Pac-12,Grant Fogerty,SR,G,Arizona State,6,6,2,0,1,0,0,0,1,,,,0.5,0.2,0.3,0,0.2,0,25,0,7.4
Pac-12,Both Gach,SO,G,Utah,27,820,96,77,20,4,76,47,289,0.397,0.526,0.25,0.775,10.7,3.6,2.9,0.7,0.1,11.1,1,-1.1
Pac-12,Shane Gatling,SR,G,Colorado,32,682,54,38,12,8,36,33,207,0.369,0.438,0.325,0.842,6.5,1.7,1.2,0.4,0.3,10,1.6,2.2
Pac-12,Jonah Geron,FR,G,Washington,1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,0,0
Pac-12,Stone Gettings,SR,F,Arizona,27,554,113,27,15,8,31,65,178,0.483,0.529,0.366,0.694,6.6,4.2,1,0.6,0.3,14.6,1.9,4.8
Pac-12,Jacobi Gordon,SO,F,California,12,107,14,1,2,1,10,10,26,0.35,0.375,0.333,1,2.2,1.2,0.1,0.2,0.1,7.2,0.1,-2.5
Pac-12,Jalen Graham,FR,F,Arizona State,28,304,77,11,6,29,21,49,89,0.689,0.689,,0.357,3.2,2.8,0.4,0.2,1,18.7,1.1,4
Pac-12,Josh Green,FR,G,Arizona,30,926,137,78,46,13,49,73,359,0.424,0.449,0.361,0.78,12,4.6,2.6,1.5,0.4,17.9,3.8,6.9
Pac-12,Quade Green,SO,G,Washington,15,456,39,79,16,0,35,22,174,0.514,0.565,0.447,0.837,11.6,2.6,5.3,1.1,0,20.7,2.1,6.3
Pac-12,Brandon Haddock,FR,G,Utah,6,19,0,2,1,0,1,2,5,0,0,0,0.5,0.8,0,0.3,0.2,0,-1,0,-10.1
Pac-12,Elijah Hardy,SO,G,Washington,29,319,33,33,20,0,34,22,54,0.292,0.438,0.152,0.733,1.9,1.1,1.1,0.7,0,4.4,0,-1.5
Pac-12,Juhwan Harris-Dyson,JR,G,California,13,189,24,9,9,3,15,25,52,0.435,0.476,0,0.571,4,1.8,0.7,0.7,0.2,10.2,0.1,-1
Pac-12,Max Hazzard,SR,G,Arizona,28,413,44,29,15,1,18,43,149,0.424,0.552,0.382,0.833,5.3,1.6,1,0.5,0,14.7,1.6,5.6
Pac-12,Daron Henson,JR,F,Washington State,10,73,8,0,0,0,3,5,36,0.406,0.429,0.4,0,3.6,0.8,0,0,0,13.2,0.1,2.4
Pac-12,Rodney Herenton,SR,G,Stanford,13,25,2,3,1,0,3,2,2,0,0,,0.5,0.2,0.2,0.2,0.1,0,0.7,0,-5.2
Pac-12,Jalen Hill,SO,F,UCLA,30,722,208,37,18,32,56,68,271,0.533,0.533,,0.736,9,6.9,1.2,0.6,1.1,22.2,3,4.8
Pac-12,Alfred Hollins,JR,F,Oregon State,31,599,94,40,16,3,29,54,161,0.393,0.518,0.231,0.737,5.2,3,1.3,0.5,0.1,10.9,1,-0.5
Pac-12,Jaelen House,FR,G,Arizona State,30,481,57,35,38,2,25,52,117,0.276,0.286,0.267,0.767,3.9,1.9,1.2,1.3,0.1,9.7,0.9,1.6
Pac-12,Gianni Hunt,FR,G,Oregon State,31,426,45,28,19,0,29,52,87,0.326,0.346,0.3,0.652,2.8,1.5,0.9,0.6,0,5.1,0.1,-3.3
Pac-12,Eddy Ionescu,JR,G,Oregon,4,3,0,1,0,0,0,0,0,0,0,,,0,0,0.3,0,0,-17.7,0,-37.9
Pac-12,Deion James,SR,F,Washington State,5,32,4,1,1,0,2,6,13,0.4,0.444,0,0.833,2.6,0.8,0.2,0.2,0,10.7,0.1,-4.9
Pac-12,Mikael Jantunen,FR,F,Utah,31,718,151,33,12,10,35,88,209,0.661,0.714,0.313,0.733,6.7,4.9,1.1,0.4,0.3,17,2.6,2.9
Pac-12,Jaime Jaquez,FR,G,UCLA,31,826,149,42,43,12,46,76,275,0.454,0.537,0.313,0.761,8.9,4.8,1.4,1.4,0.4,17.3,2.7,5.1
Pac-12,Chase Jeter,SR,C,Arizona,22,357,93,14,6,9,17,52,143,0.564,0.564,,0.607,6.5,4.2,0.6,0.3,0.4,18.7,1.6,4.1
Pac-12,Kory Jones,JR,G,Arizona,5,8,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,-13.4,0,-12.2
Pac-12,Rylan Jones,FR,G,Utah,28,881,82,124,41,1,76,77,268,0.396,0.426,0.38,0.863,9.6,2.9,4.4,1.5,0,14.1,2.3,2
Pac-12,Spencer Jones,FR,F,Stanford,32,914,101,27,19,28,27,59,283,0.421,0.364,0.431,0.696,8.8,3.2,0.8,0.6,0.9,14,3.4,6.7
Pac-12,Shakur Juiston,SR,F,Oregon,26,730,164,53,25,15,48,63,205,0.489,0.557,0.2,0.529,7.9,6.3,2,1,0.6,15.5,2.1,3.9
Pac-12,James Keefe,FR,F,Stanford,30,271,60,4,5,7,11,42,66,0.529,0.529,,0.375,2.2,2,0.1,0.2,0.2,10.4,0.8,-0.3
Pac-12,Kylor Kelley,SR,F,Oregon State,31,903,164,29,8,107,33,62,345,0.604,0.606,0,0.681,11.1,5.3,0.9,0.3,3.5,24.1,3.8,6.6
Pac-12,Andre Kelly,SO,F,California,32,708,178,11,10,19,40,85,240,0.547,0.568,0.25,0.684,7.5,5.6,0.3,0.3,0.6,16.9,2,1.3
Pac-12,Brooks King,SO,G,Utah,4,14,1,2,0,0,0,3,3,0.125,0,0.143,,0.8,0.3,0.5,0,0,-8.1,0,-21.6
Pac-12,Lukas Kisunas,SO,F,Stanford,32,351,91,19,7,9,39,50,78,0.54,0.54,,0.417,2.4,2.8,0.6,0.2,0.3,9.9,0.8,-1.2
Pac-12,Dimitrios Klonaras,FR,G,California,20,72,9,4,1,0,4,6,14,0.455,0.429,0.5,0.4,0.7,0.5,0.2,0.1,0,7.2,0.1,0.3
Pac-12,Christian Koloko,FR,C,Arizona,28,233,67,5,9,25,3,37,63,0.483,0.491,0,0.35,2.3,2.4,0.2,0.3,0.9,19.4,1,6.9
Pac-12,Daylen Kountz,SO,G,Colorado,32,398,27,20,17,3,32,27,95,0.333,0.395,0.154,0.719,3,0.8,0.6,0.5,0.1,4.7,0.2,-2.6
Pac-12,Kuany Kuany,FR,F,California,28,186,32,7,2,4,6,25,61,0.389,0.409,0.357,0.667,2.2,1.1,0.3,0.1,0.1,15.5,0.6,4
Pac-12,Aljaz Kunc,SO,F,Washington State,29,508,94,11,14,12,14,41,131,0.344,0.404,0.296,0.71,4.5,3.2,0.4,0.5,0.4,11.3,1.2,0.4
Pac-12,Jake Kyman,FR,G,UCLA,26,314,33,7,8,4,10,21,138,0.451,0.556,0.403,0.556,5.3,1.3,0.3,0.3,0.2,17.5,1.1,6.6
Pac-12,Kimani Lawrence,JR,F,Arizona State,30,513,78,14,18,11,23,57,146,0.412,0.528,0.271,0.524,4.9,2.6,0.5,0.6,0.4,10.9,1.1,1.6
Pac-12,Chandler Lawson,FR,F,Oregon,31,604,121,41,21,14,25,56,139,0.519,0.514,1,0.65,4.5,3.9,1.3,0.7,0.5,15.6,2,5.2
Pac-12,Ira Lee,JR,F,Arizona,32,415,100,19,16,11,24,58,107,0.529,0.529,,0.531,3.3,3.1,0.6,0.5,0.3,13.5,1.3,4
Pac-12,Talin Lewis,SO,G,Southern California,5,6,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,-10.6,0,-12.7
Pac-12,Drake London,FR,G,Southern California,2,6,3,0,0,0,2,2,0,0,0,,0,0,1.5,0,0,0,-20.1,0,-22.7
Pac-12,Jarod Lucas,FR,G,Oregon State,31,406,28,12,9,0,12,23,142,0.351,0.389,0.342,0.87,4.6,0.9,0.4,0.3,0,13.9,1.2,1.8
Pac-12,Reagan Lundeen,SO,F,Washington,3,4,1,0,0,0,0,1,2,1,1,,,0.7,0.3,0,0,0,33.1,0,5.5
Pac-12,Jordan Mains,FR,F,Arizona,2,2,1,0,0,0,1,2,0,,,,,0,0.5,0,0,0,-40.3,0,-42.6
Pac-12,Nico Mannion,FR,G,Arizona,32,1032,80,169,38,0,82,55,447,0.392,0.444,0.327,0.797,14,2.5,5.3,1.2,0,17.2,3.9,5.4
Pac-12,Volodymyr Markovetskyy,FR,C,Washington State,22,182,52,2,0,7,9,31,46,0.656,0.656,,0.267,2.1,2.4,0.1,0,0.3,13.1,0.5,-0.6
Pac-12,Remy Martin,JR,G,Arizona State,31,1047,96,127,47,1,96,47,593,0.432,0.496,0.335,0.772,19.1,3.1,4.1,1.5,0,21,4,6.5
Pac-12,A.J. Martinka,JR,G,Colorado,1,2,1,1,0,0,0,0,0,,,,,0,1,1,0,0,29.5,0,17.4
Pac-12,Jonah Mathews,SR,G,Southern California,31,996,78,59,44,5,49,74,416,0.391,0.402,0.381,0.74,13.4,2.5,1.9,1.4,0.2,14.9,3.3,4.6
Pac-12,Anthony Mathis,SR,G,Oregon,31,727,70,28,17,1,18,38,264,0.453,0.447,0.454,0.821,8.5,2.3,0.9,0.5,0,16.9,2.8,6.3
Pac-12,Jaden McDaniels,FR,F,Washington,31,963,180,65,24,43,100,103,402,0.405,0.445,0.339,0.763,13,5.8,2.1,0.8,1.4,14.6,2.3,2.6
Pac-12,Aidan McQuade,JR,G,Colorado,2,3,0,0,0,0,1,0,0,,,,,0,0,0,0,0,-21.2,0,-17.1
Pac-12,Tony Miller,JR,F,Washington State,23,381,77,4,18,8,22,46,176,0.623,0.67,0.25,0.594,7.7,3.3,0.2,0.8,0.3,22.9,1.8,5.3
Pac-12,Sean Miller-Moore,JR,G,Oregon State,29,257,55,9,5,1,20,23,79,0.679,0.679,,0.438,2.7,1.9,0.3,0.2,0,16.3,0.7,0.3
Pac-12,Mickey Mitchell,SR,F,Arizona State,23,358,62,18,16,5,18,51,42,0.381,0.429,0.143,0.529,1.8,2.7,0.8,0.7,0.2,6.7,0.6,0.4
Pac-12,Isaiah Mobley,FR,F,Southern California,31,630,164,30,20,20,47,68,191,0.474,0.516,0.286,0.521,6.2,5.3,1,0.6,0.6,14.2,1.8,2.9
Pac-12,Zeke Nnaji,FR,F,Arizona,32,981,276,27,23,28,70,76,515,0.57,0.586,0.294,0.76,16.1,8.6,0.8,0.7,0.9,25.7,5.6,8
Pac-12,Chuck O'Bannon,JR,G,Southern California,3,19,4,1,2,0,3,3,2,0,0,,1,0.7,1.3,0.3,0.7,0,-0.4,0,-6.6
Pac-12,Shareef O'Neal,FR,F,UCLA,13,132,38,3,4,3,9,18,29,0.321,0.318,0.333,0.474,2.2,2.9,0.2,0.3,0.2,9.7,0.2,-2.4
Pac-12,Onyeka Okongwu,FR,F,Southern California,28,858,242,30,34,76,56,75,454,0.616,0.621,0.25,0.72,16.2,8.6,1.1,1.2,2.7,31.1,5.4,11.6
Pac-12,Francis Okoro,SO,F,Oregon,29,498,121,7,9,22,19,68,96,0.537,0.537,,0.471,3.3,4.2,0.2,0.3,0.8,12.7,1.4,1.4
Pac-12,Alex Olesinski,SR,F,UCLA,26,226,43,7,8,8,4,23,33,0.343,0.412,0.278,0.571,1.3,1.7,0.3,0.3,0.3,10.3,0.5,3.1
Pac-12,John Olmsted,FR,F,Arizona State,4,5,3,1,0,0,0,0,0,0,0,,,0,0.8,0.3,0,0,14,0,2.6
Pac-12,Jacob Orender,SR,G,California,10,10,1,1,0,0,1,2,1,0,,0,0.5,0.1,0.1,0.1,0,0,-15.2,-0.1,-18.1
Pac-12,Luke Osborn,JR,G,Oregon,4,4,0,0,0,0,1,1,0,,,,,0,0,0,0,0,-21.1,0,-20.5
Pac-12,Eli Parquet,SO,G,Colorado,30,368,31,20,6,9,20,35,77,0.385,0.48,0.325,0.7,2.6,1,0.7,0.2,0.3,7.4,0.7,1.3
Pac-12,Addison Patterson,FR,G,Oregon,28,309,35,13,11,5,29,48,130,0.563,0.661,0.357,0.55,4.6,1.3,0.5,0.4,0.2,15.3,0.8,0.3
Pac-12,Bryan Penn-Johnson,SO,C,Washington,6,34,5,0,0,5,2,9,11,0.8,0.8,,1,1.8,0.8,0,0,0.8,18.4,0.1,1.5
Pac-12,Alfonso Plummer,JR,G,Utah,26,396,28,10,11,1,15,20,219,0.467,0.587,0.42,0.75,8.4,1.1,0.4,0.4,0,21.3,1.5,7.2
Pac-12,Jeff Pollard,SR,F,Washington State,30,789,122,22,11,7,21,61,260,0.518,0.617,0.259,0.746,8.7,4.1,0.7,0.4,0.2,15.4,2.7,1.5
Pac-12,Payton Pritchard,SR,G,Oregon,31,1135,134,172,47,1,85,62,635,0.468,0.512,0.415,0.821,20.5,4.3,5.5,1.5,0,27.1,6.7,11.1
Pac-12,Nick Rakocevic,SR,F,Southern California,31,847,258,47,37,30,58,85,327,0.458,0.461,0.429,0.634,10.5,8.3,1.5,1.2,1,19.6,3.3,5.1
Pac-12,Ryan Rapp,FR,G,Washington State,19,136,12,9,3,0,8,9,30,0.423,0.538,0.308,1,1.6,0.6,0.5,0.2,0,8.2,0.2,-1.4
Pac-12,Zach Reichle,JR,G,Oregon State,31,882,101,68,28,5,41,65,246,0.427,0.539,0.343,0.776,7.9,3.3,2.2,0.9,0.2,13.4,2.2,2.3
Pac-12,Marc Reininger,SR,F,Utah,3,18,4,0,0,0,1,0,6,0.333,0,1,0.5,2,1.3,0,0,0,15.1,0,1.5
Pac-12,Travis Rice,JR,G,Washington,4,6,0,0,0,0,0,2,0,0,,0,,0,0,0,0,0,-28.6,0,-37
Pac-12,Will Richardson,SO,G,Oregon,31,940,115,70,42,7,49,68,340,0.479,0.483,0.469,0.848,11,3.7,2.3,1.4,0.2,18.6,3.7,6.1
Pac-12,Cody Riley,SO,F,UCLA,31,632,139,25,11,17,54,93,274,0.518,0.53,0,0.548,8.8,4.5,0.8,0.4,0.5,16.6,1.5,-0.3
Pac-12,Nate Roberts,FR,F,Washington,19,150,34,1,5,3,8,17,26,0.526,0.556,0,0.375,1.4,1.8,0.1,0.3,0.2,8.7,0.3,0
Pac-12,Jervae Robinson,SR,G,Washington State,32,851,98,46,26,4,38,51,189,0.36,0.39,0.339,0.783,5.9,3.1,1.4,0.8,0.1,8.6,1.4,0.3
Pac-12,DJ Rodman,FR,F,Washington State,26,309,50,7,5,0,8,22,44,0.275,0.25,0.286,0.6,1.7,1.9,0.3,0.2,0,5.5,0.4,-2.1
Pac-12,Frank Ryder,JR,F,Colorado,4,6,4,0,0,0,0,1,2,0.5,0.5,,0,0.5,1,0,0,0,25.2,0,-6.1
Pac-12,D'Shawn Schwartz,JR,G,Colorado,32,901,115,44,23,7,30,55,315,0.405,0.448,0.367,0.676,9.8,3.6,1.4,0.7,0.2,14.3,3.1,4.5
Pac-12,David Serge,SR,G,California,5,5,0,0,0,0,1,0,0,,,,,0,0,0,0,0,-13.2,0,-12.9
Pac-12,Jaylen Shead,SR,G,Washington State,12,274,38,31,15,0,29,20,35,0.293,0.29,0.3,0.727,2.9,3.2,2.6,1.3,0,5.2,0.1,-3.7
Pac-12,Lucas Siewert,SR,F,Colorado,32,636,130,24,13,7,30,47,247,0.417,0.472,0.386,0.842,7.7,4.1,0.8,0.4,0.2,16.6,2.5,5.6
Pac-12,Roman Silva,JR,C,Oregon State,29,211,36,5,3,10,10,36,56,0.578,0.578,,0.571,1.9,1.2,0.2,0.1,0.3,12.7,0.5,-1.6
Pac-12,David Singleton,SO,G,UCLA,30,605,55,31,20,3,14,38,124,0.345,0.238,0.37,0.857,4.1,1.8,1,0.7,0.1,9.7,1.3,2.3
Pac-12,Chris Smith,JR,G,UCLA,31,877,166,49,31,13,78,82,406,0.458,0.507,0.341,0.84,13.1,5.4,1.6,1,0.4,19.6,3.1,5.2
Pac-12,Dylan Smith,SR,G,Arizona,32,850,101,47,24,18,49,75,276,0.364,0.36,0.365,0.729,8.6,3.2,1.5,0.8,0.6,11.1,2.2,4.4
Pac-12,Riley Sorn,FR,C,Washington,1,1,0,0,0,0,0,1,0,,,,,0,0,0,0,0,-17.5,0,-29.3
Pac-12,Kareem South,SR,G,California,32,962,73,31,23,3,33,47,286,0.353,0.396,0.298,0.855,8.9,2.3,1,0.7,0.1,10.3,1.1,0.5
Pac-12,Isaiah Stewart,FR,F,Washington,32,1031,281,27,17,66,71,84,543,0.57,0.59,0.25,0.774,17,8.8,0.8,0.5,2.1,26.9,5.7,7.4
Pac-12,Russell Stong,SO,G,UCLA,5,7,0,0,0,0,0,1,2,0.5,1,0,,0.4,0,0,0,0,6.1,0,-6.4
Pac-12,Alexander Strating,JR,F,Colorado,15,54,7,4,0,0,2,5,4,0.333,0.333,,0.4,0.3,0.5,0.3,0,0,4,0.1,-0.3
Pac-12,Kyle Sturdivant,FR,G,Southern California,21,175,24,25,5,1,22,10,43,0.348,0.406,0.214,0.889,2,1.1,1.2,0.2,0,7.1,0.1,-2.9
Pac-12,Tyrell Terry,FR,G,Stanford,31,1010,139,99,43,2,82,64,454,0.441,0.47,0.408,0.891,14.6,4.5,3.2,1.4,0.1,19.3,4.5,6.1
Pac-12,Lars Thiemann,FR,F,California,32,460,71,4,6,14,32,75,95,0.559,0.559,,0.487,3,2.2,0.1,0.2,0.4,7.2,0.4,-2.1
Pac-12,Lahat Thioune,FR,F,Utah,25,223,58,1,4,8,11,28,45,0.667,0.667,,0.65,1.8,2.3,0,0.2,0.3,13.1,0.6,0.8
Pac-12,Khalid Thomas,JR,F,Arizona State,23,196,33,5,12,2,3,13,60,0.512,0.6,0.462,0.545,2.6,1.4,0.2,0.5,0.1,18,0.9,8.3
Pac-12,Ethan Thompson,JR,G,Oregon State,31,1098,131,140,41,6,85,67,459,0.458,0.535,0.333,0.742,14.8,4.2,4.5,1.3,0.2,18.7,3.4,3.4
Pac-12,D.J. Thorpe,FR,F,California,29,226,48,2,5,12,15,38,45,0.486,0.5,0,0.379,1.6,1.7,0.1,0.2,0.4,8.7,0.2,-1
Pac-12,Sam Timmins,SR,F,Washington,31,245,43,5,7,11,15,20,63,0.625,0.688,0.375,0.588,2,1.4,0.2,0.2,0.4,13.8,0.7,3.9
Pac-12,Tres Tinkle,SR,F,Oregon State,31,1070,212,98,54,16,70,74,572,0.44,0.491,0.345,0.81,18.5,6.8,3.2,1.7,0.5,25.3,5,7.7
